Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",2.3601405219333857,1.6717477510393217,,1,1337,-3.783360672361543,,4,1.4817415711358362,0.21879046767514476
"(3, 2)",2.8351750609416633,0.8730980748313564,,2,1487,-3.430281387590762,,6,1.3964155881592304,0.5513905415167969
"(4, 3)",1.5489152107675648,0.09949016450412174,,3,1371,-3.9807861418049115,,7,1.2980705763405547,0.31478061277887126
"(5, 2)",0.8405654816206345,1.6075005770288955,,4,1451,-3.7834048245599052,,14,1.9640078843208197,0.6691928356963507
"(6, 2)",2.7287400891642677,0.5070074893836214,,5,1321,-3.3768586027358163,,15,1.4119705285955195,0.25334470520120034
"(7, 5)",2.5985985715055673,0.36405499750660564,,9,1382,-3.4855753777794076,,18,1.497464099610661,0.6706641646047946
"(8, 6)",1.4674007190724299,0.46738058173689323,,11,1370,-3.4788562743870903,,19,1.8467025381088435,0.4271301869552774
"(9, 5)",2.6107499514609427,1.087175106819121,,16,1354,-3.570570290622906,,21,1.07713697560304,0.3653939998050294
"(10, 2)",1.1684958866166586,1.9257442433774759,,17,1342,-3.134243079994955,,22,1.1019199930082069,0.10823109003944209
"(11, 9)",0.07860488381817388,0.5684813308193843,,18,1378,-3.2184075041504236,,23,1.974105512406798,0.1419688079497421
"(12, 6)",0.28243036461303983,0.9127904337530839,,20,1461,-3.329581725229609,,24,1.6795491403704421,0.3664902955996485
"(13, 2)",1.4212589273015275,1.2259080712962414,,22,1344,-3.517859960996802,,26,1.3644555876364395,0.944623000126662
"(14, 2)",0.8176516594717272,1.9516334415739856,,25,1441,-3.1702452803456804,,27,1.9792467236490934,0.5810496195766719
"(15, 6)",0.043645801141619534,1.9068533466003483,,26,1457,-3.904156664604283,,29,1.5001784235101745,0.12527936467333078
"(16, 11)",0.5825885509933414,0.7989831218800938,,28,1359,-3.1665810217372163,,30,1.4544686090969852,0.5362061409365707
"(17, 7)",2.3359863508111705,0.7457427449147902,,,,,,,,
"(18, 15)",0.5520339437063468,0.8579564226732759,,,,,,,,
"(19, 1)",0.6186311694476604,0.2217062370972056,,,,,,,,
"(20, 9)",2.720665696838939,1.6603137896631146,,,,,,,,
"(21, 11)",0.3453469030627463,1.7769149600379974,,,,,,,,
"(22, 21)",1.1166215538915574,0.7511634393330535,,,,,,,,
"(23, 6)",0.3522631402763162,1.4505746530880619,,,,,,,,
"(24, 19)",2.0461811065134565,1.4833592891478526,,,,,,,,
"(25, 2)",0.06019946502779283,0.879796190105997,,,,,,,,
"(26, 9)",2.5336595317133535,1.7115146443200477,,,,,,,,
"(27, 20)",0.4076006268861251,1.9576016987906457,,,,,,,,
"(28, 16)",2.5669781656467814,1.9186823569969003,,,,,,,,
"(29, 27)",1.7317408453865488,0.8698686736501797,,,,,,,,
"(30, 22)",1.1580126684968035,0.36631951957790987,,,,,,,,
"(5, 16)",2.862814903866458,0.2809661667790524,,,,,,,,
"(8, 9)",2.8345194015261583,0.6613821692887172,,,,,,,,
"(7, 27)",2.792676137551351,0.5297882009334349,,,,,,,,
"(9, 3)",2.2350198085115496,0.1899564738639261,,,,,,,,
"(23, 11)",2.87103223870619,1.2181967340297797,,,,,,,,
"(13, 8)",2.6509263009695707,0.2801853177550202,,,,,,,,
