Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",1.72265276970906,0.4978418751829927,,3,1366,-3.341016713100478,,2,1.7956826785952504,0.27102441760625384
"(3, 2)",1.119807670560872,0.7656493331408145,,5,1392,-3.519791506945289,,4,1.4568413065848365,0.8646031466179812
"(4, 3)",1.9014751720862964,1.298158113248871,,6,1384,-3.549206449325483,,6,1.7386706750360057,0.068655665918533
"(5, 2)",0.3439330769374531,1.6751275201221232,,8,1348,-3.1928771826310687,,7,1.578454992599021,0.8167344595207268
"(6, 2)",0.6992714226943151,1.552063894020953,,9,1466,-3.3332168863569818,,8,1.4507355667575643,0.8818349988791925
"(7, 5)",2.3017230511161815,0.6790311504688373,,,,,,,,
"(8, 6)",2.9613728156702814,0.2971374765446475,,,,,,,,
"(9, 5)",2.4240032379670824,0.9140387733847359,,,,,,,,
"(10, 2)",2.528896932074772,0.8757287153776006,,,,,,,,
"(7, 2)",1.5258880800444254,0.9287451390228469,,,,,,,,
"(6, 5)",0.8980003510912431,0.3452014091910012,,,,,,,,
"(8, 7)",0.8370045580054472,1.2674168677717843,,,,,,,,
"(10, 1)",1.0610552446491464,0.9780962494296361,,,,,,,,
"(1, 10)",0.13293450101219817,1.5832412001301281,,,,,,,,
"(7, 9)",1.2817687248591692,0.499724596558057,,,,,,,,
