Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",0.13293450101219817,0.9151178647886558,,3,1447,-3.4349343368250898,,3,1.0497450822520609,0.9758167207869928
"(3, 2)",1.877768247780428,1.349691243359227,,4,1410,-3.183159759788955,,4,1.8037502885144479,0.9534266733001742
"(4, 3)",0.7495868948370855,1.367662437810518,,5,1448,-3.786713507311129,,5,1.2535037446918107,0.3994915609400469
"(5, 2)",1.2817687248591692,1.0472262358875581,,7,1465,-3.9450583536472212,,7,1.1820274987533028,0.3728713724573951
"(6, 2)",2.371540491785302,0.9287451390228469,,9,1387,-3.516305070255855,,8,1.2336902908684466,0.42897821133663794
"(7, 5)",1.5948050675912435,1.017258720029617,,10,1497,-3.2801884938735446,,9,1.5435875534095604,0.1108531185486028
"(8, 6)",0.03911229628507884,0.6492085729365653,,11,1471,-3.9095800297214227,,14,1.962872121688738,0.8301568948315573
"(9, 5)",0.059625161085907874,0.3452014091910012,,12,1389,-3.866199523835189,,15,1.2842406654096923,0.8884574800189987
"(10, 2)",1.171254091556809,0.5986669007274954,,16,1495,-3.4891335730241435,,18,1.456395216876542,0.37558171966652676
"(11, 9)",2.685906085631167,1.2971345571803528,,17,1371,-3.8702499838203144,,20,1.6129540356481207,0.7252873265440309
"(12, 6)",0.6946611846063032,0.12943181568590956,,,,,,,,
"(13, 2)",1.3330563886357825,1.2674168677717843,,,,,,,,
"(14, 2)",0.4322190168857668,0.5580030386702981,,,,,,,,
"(15, 6)",2.42905782266375,0.3719198475133678,,,,,,,,
"(16, 11)",1.1464856279936328,0.9780962494296361,,,,,,,,
"(17, 7)",1.070776718812775,0.7073701630994309,,,,,,,,
"(18, 15)",0.7705613975421435,0.19240403971297293,,,,,,,,
"(19, 1)",2.507621626558983,1.4191220099266497,,,,,,,,
"(20, 9)",1.3096471122470346,1.5832412001301281,,,,,,,,
"(17, 19)",2.3359863508111705,0.38839236732889426,,,,,,,,
"(20, 4)",0.3453469030627463,1.8137771312259592,,,,,,,,
"(7, 4)",2.0461811065134565,0.23484209351754415,,,,,,,,
"(4, 1)",2.5669781656467814,0.2717337512574167,,,,,,,,
"(17, 8)",1.4452247134075085,0.7720084456645357,,,,,,,,
"(8, 15)",1.235911585786559,1.9280157686416393,,,,,,,,
"(16, 6)",0.23141092680911968,1.693405076217687,,,,,,,,
"(15, 3)",1.093366762909319,1.359098280740884,,,,,,,,
"(19, 16)",1.363405827290955,1.0003568470203492,,,,,,,,
"(5, 7)",2.007578507089052,0.6295612255577425,,,,,,,,
"(10, 11)",1.281390560865832,1.3413283292095892,,,,,,,,
"(8, 7)",1.0994708867989456,0.2839376158994842,,,,,,,,
"(3, 12)",0.37583809401999235,1.1620992391533438,,,,,,,,
"(5, 11)",1.0533598180016006,0.214930847173461,,,,,,,,
"(6, 7)",2.1277851792210978,1.6144865496986298,,,,,,,,
"(16, 15)",2.3502144736797153,1.961572283609823,,,,,,,,
