Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",0.044118914896107864,1.9091809873814745,,4,1459,-3.8181209709709103,,5,1.0283653651135212,0.4302987319478333
"(3, 2)",2.5909202707367274,0.999791627375294,,6,1471,-3.6265064624197536,,6,1.7192197728267402,0.9660620807840702
"(4, 2)",2.9435851201990326,0.8504572496981511,,8,1410,-3.959077642697442,,7,1.0159917295235719,0.562231842228457
"(5, 3)",2.871630538832891,1.2404269040307556,,9,1452,-3.369404411091681,,8,1.7579510023564282,0.25886459317093224
"(6, 2)",0.44629203669749373,1.9901930104706482,,11,1461,-3.552611510521287,,9,1.512758723262078,0.24167571409434496
"(7, 2)",2.9178864414688648,1.8978873498755306,,15,1312,-3.5939242016131683,,11,1.9291042207970062,0.8881183206591798
"(8, 1)",2.669806667161562,0.9200902786181921,,16,1412,-3.84829120827506,,14,1.0660824967240747,0.22586942841732438
"(9, 1)",2.4671214826292114,1.5154576906165829,,17,1390,-3.1454735381865317,,17,1.8413172796123831,0.1245547058352835
"(10, 1)",1.4399637714234965,0.9948453909752379,,19,1357,-3.4065103367481266,,18,1.0666900087671014,0.2883307570075776
"(11, 2)",0.6971187589179115,1.0586243203935408,,20,1390,-3.909958961662297,,20,1.3443099788041253,0.5861230648127328
"(12, 9)",2.405641736154924,1.571571401427615,,,,,,,,
"(13, 8)",2.7705904793504086,0.8293116987113416,,,,,,,,
"(14, 12)",0.7983908168768777,1.4689671435774587,,,,,,,,
"(15, 8)",1.6168032228665608,1.4222857559794997,,,,,,,,
"(16, 10)",1.3282584869235945,1.8641193732267565,,,,,,,,
"(17, 16)",2.7930519479434652,0.2298652665618104,,,,,,,,
"(18, 13)",0.1215321335653039,1.4580302341526188,,,,,,,,
"(19, 12)",2.196018586969682,1.8548478572491198,,,,,,,,
"(20, 11)",1.84311974084699,1.9358523798492928,,,,,,,,
"(3, 8)",1.9578437290099153,0.15726007433127975,,,,,,,,
"(10, 6)",0.3804513067837433,1.8876028538841816,,,,,,,,
"(14, 1)",1.1423115249326683,0.11892830320067693,,,,,,,,
"(20, 9)",2.327073564305485,1.952924643872089,,,,,,,,
"(1, 10)",2.5893606125679534,0.5396735710016003,,,,,,,,
"(13, 10)",0.9478306361031006,1.9898346963218356,,,,,,,,
"(17, 6)",2.8752408953338557,1.3357788111427025,,,,,,,,
"(11, 19)",0.7414402209663224,1.7214028190953554,,,,,,,,
"(12, 15)",2.143855609964258,1.340123698629872,,,,,,,,
"(16, 4)",1.684202302650669,1.8205115324321095,,,,,,,,
"(8, 15)",1.5780667458536255,0.38825954578158717,,,,,,,,
"(11, 15)",1.7141868013673234,1.9638853862534125,,,,,,,,
"(9, 2)",2.9347971415204372,1.5452984024507772,,,,,,,,
"(11, 12)",2.017579901750608,0.3750154314555698,,,,,,,,
"(12, 7)",1.8067175291388773,1.1553757850357185,,,,,,,,
"(20, 17)",2.2322924378479447,0.999945647317237,,,,,,,,
