Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",0.07790327833678412,0.40360649908677226,,1,1349,-3.693078530037033,,2,1.4131609376350442,0.8137095546640731
"(3, 2)",2.3189955066242787,0.07952739422531785,,5,1410,-3.056855987345938,,3,1.871318342042068,0.9978741123662942
"(4, 3)",1.2660427337533997,0.6857379966681512,,6,1376,-3.4649549235844033,,4,1.9132167793797135,0.45747221389667636
"(5, 3)",2.9286071237059206,0.9364993637741279,,9,1391,-3.997992140643599,,9,1.3541320084921507,0.20071201662760263
"(6, 5)",2.3235523220544447,0.8346988680293437,,10,1314,-3.4032773714955145,,10,1.725215437601971,0.2582307389680669
"(7, 2)",2.6064119794135094,1.799047816472409,,,,,,,,
"(8, 3)",1.6979799456026323,0.17774873337523078,,,,,,,,
"(9, 2)",1.0185428619886543,1.2479319888048155,,,,,,,,
"(10, 1)",2.563164324373784,0.6974735463123494,,,,,,,,
"(3, 5)",1.3718358419264316,0.6127098504178472,,,,,,,,
"(6, 3)",2.572009321378208,1.277795962108325,,,,,,,,
"(1, 8)",1.4249606121947689,1.2331697317469392,,,,,,,,
"(5, 4)",2.805106765186,0.41046124619028657,,,,,,,,
"(4, 10)",2.4992259679723463,1.1691139645937467,,,,,,,,
"(8, 7)",1.4972990036243488,1.7312272713275172,,,,,,,,
