Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",0.6814727806001392,1.7789756686980005,,1,1437,-3.9421131105064977,,1,1.150279466894839,0.4045518398215282
"(3, 2)",1.8695614340581272,1.8680870319124994,,3,1480,-3.3651101682448283,,5,1.450339366649287,0.19851304450925533
"(4, 2)",0.2520460307471545,0.7155903934181405,,5,1434,-3.1054952795702295,,7,1.7963242702872941,0.0907530456191219
"(5, 3)",2.4979324429601935,1.1430596614595219,,7,1478,-3.6291081515397092,,8,1.2306422089937474,0.5803323859868507
"(6, 2)",2.36129492246605,0.6437387821518843,,10,1339,-3.9271545530678673,,10,1.0520213010644097,0.2986961328189226
"(7, 2)",0.7181083289788565,1.1886000603993936,,,,,,,,
"(8, 1)",2.6294526924321113,0.6758224510142665,,,,,,,,
"(9, 1)",0.17570410441558304,0.7832380010563225,,,,,,,,
"(10, 1)",1.0083511816369812,1.7805487040095846,,,,,,,,
"(1, 5)",2.846831024813296,1.9901930104706482,,,,,,,,
"(1, 6)",1.492268086462857,1.5154576906165829,,,,,,,,
"(6, 4)",2.203450715366188,0.8293116987113416,,,,,,,,
"(8, 10)",0.3447978998427156,1.8641193732267565,,,,,,,,
"(2, 8)",0.044118914896107864,1.9358523798492928,,,,,,,,
"(9, 2)",2.871630538832891,1.9623900801326886,,,,,,,,
