Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",1.72265276970906,0.4978418751829927,,3,1366,-3.341016713100478,,2,1.7956826785952504,0.27102441760625384
"(3, 2)",1.119807670560872,0.7656493331408145,,5,1392,-3.519791506945289,,4,1.4568413065848365,0.8646031466179812
"(4, 3)",1.9014751720862964,1.298158113248871,,6,1384,-3.549206449325483,,6,1.7386706750360057,0.068655665918533
"(5, 2)",0.3439330769374531,1.6751275201221232,,8,1348,-3.1928771826310687,,7,1.578454992599021,0.8167344595207268
"(6, 2)",0.6992714226943151,1.552063894020953,,9,1466,-3.3332168863569818,,8,1.4507355667575643,0.8818349988791925
"(7, 5)",2.3017230511161815,0.6790311504688373,,,,,,,,
"(8, 6)",2.9613728156702814,0.2971374765446475,,,,,,,,
"(9, 5)",2.4240032379670824,0.9140387733847359,,,,,,,,
"(10, 2)",2.528896932074772,0.8757287153776006,,,,,,,,
"(7, 2)",1.5258880800444254,0.9287451390228469,,,,,,,,
"(6, 5)",0.8980003510912431,0.3452014091910012,,,,,,,,
"(8, 7)",0.8370045580054472,1.2674168677717843,,,,,,,,
"(10, 1)",1.0610552446491464,0.9780962494296361,,,,,,,,
"(1, 10)",0.13293450101219817,1.5832412001301281,,,,,,,,
"(7, 9)",1.2817687248591692,0.499724596558057,,,,,,,,
"(8, 10)",0.059625161085907874,0.02607486419005256,,,,,,,,
"(6, 9)",0.4322190168857668,0.8887042590905216,,,,,,,,
"(2, 4)",2.507621626558983,0.513707598361429,,,,,,,,
"(9, 4)",2.411250865543343,0.09949016450412174,,,,,,,,
"(3, 8)",1.6307626602286818,0.46738058173689323,,,,,,,,
"(2, 9)",1.3691856506296258,0.5684813308193843,,,,,,,,
"(1, 7)",1.1984746828201407,1.9068533466003483,,,,,,,,
"(4, 9)",0.3325593556458084,0.8579564226732759,,,,,,,,
"(8, 9)",2.175861979632093,0.7511634393330535,,,,,,,,
"(8, 5)",2.8780235354953505,1.9576016987906457,,,,,,,,
"(6, 8)",2.3601405219333857,0.36631951957790987,,,,,,,,
"(7, 10)",2.7287400891642677,0.5603769877470897,,,,,,,,
"(5, 7)",2.6107499514609427,0.9782671460482866,,,,,,,,
"(4, 8)",1.4212589273015275,0.18828690974202655,,,,,,,,
"(4, 1)",0.5825885509933414,0.02909720076107969,,,,,,,,
"(10, 8)",2.720665696838939,0.4124207796317736,,,,,,,,
"(9, 2)",0.3522631402763162,0.7444143692610383,,,,,,,,
"(7, 1)",0.4076006268861251,1.6891063544755691,,,,,,,,
"(1, 4)",1.1580126684968035,1.1544938969243659,,,,,,,,
"(2, 5)",2.892023652962459,0.5961411526811093,,,,,,,,
