Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",0.6814727806001392,1.7789756686980005,,1,1437,-3.9421131105064977,,1,1.150279466894839,0.4045518398215282
"(3, 2)",1.8695614340581272,1.8680870319124994,,3,1480,-3.3651101682448283,,5,1.450339366649287,0.19851304450925533
"(4, 2)",0.2520460307471545,0.7155903934181405,,5,1434,-3.1054952795702295,,7,1.7963242702872941,0.0907530456191219
"(5, 3)",2.4979324429601935,1.1430596614595219,,7,1478,-3.6291081515397092,,8,1.2306422089937474,0.5803323859868507
"(6, 2)",2.36129492246605,0.6437387821518843,,10,1339,-3.9271545530678673,,10,1.0520213010644097,0.2986961328189226
"(7, 2)",0.7181083289788565,1.1886000603993936,,,,,,,,
"(8, 1)",2.6294526924321113,0.6758224510142665,,,,,,,,
"(9, 1)",0.17570410441558304,0.7832380010563225,,,,,,,,
"(10, 1)",1.0083511816369812,1.7805487040095846,,,,,,,,
"(1, 5)",2.846831024813296,1.9901930104706482,,,,,,,,
"(1, 6)",1.492268086462857,1.5154576906165829,,,,,,,,
"(6, 4)",2.203450715366188,0.8293116987113416,,,,,,,,
"(8, 10)",0.3447978998427156,1.8641193732267565,,,,,,,,
"(2, 8)",0.044118914896107864,1.9358523798492928,,,,,,,,
"(9, 2)",2.871630538832891,1.9623900801326886,,,,,,,,
"(9, 4)",1.4399637714234965,1.6447476550861408,,,,,,,,
"(3, 10)",0.7983908168768777,1.847060319566939,,,,,,,,
"(8, 5)",2.7930519479434652,0.885505657949063,,,,,,,,
"(7, 1)",0.08509609534056317,1.2287464938979933,,,,,,,,
"(7, 10)",2.273853007069284,0.03198345904714395,,,,,,,,
"(2, 6)",2.52395183883715,0.13216499344814947,,,,,,,,
"(7, 9)",1.2908961958435,0.6886199576082503,,,,,,,,
"(10, 8)",0.7250271422830349,0.5177291863418645,,,,,,,,
"(6, 3)",0.3736641175058505,0.45173885683464876,,,,,,,,
"(8, 3)",2.4291323277383334,1.1081810043465357,,,,,,,,
"(6, 1)",1.238689028042678,0.576842428862421,,,,,,,,
"(5, 9)",1.1082132332750425,1.9181552853948844,,,,,,,,
"(5, 8)",2.4681188405445056,0.08613377713640835,,,,,,,,
"(8, 9)",0.02986368242187587,1.6596079705562055,,,,,,,,
"(4, 1)",0.8215472957986716,1.3052291526732769,,,,,,,,
"(1, 10)",0.3804513067837433,1.8876028538841816,,,,,,,,
"(5, 1)",1.4665486405003927,0.8595481223571533,,,,,,,,
"(5, 10)",0.8095103565024004,0.617714725438522,,,,,,,,
"(7, 6)",1.5321195166309358,1.7626143454753798,,,,,,,,
"(3, 7)",2.244745509905262,1.8514291544288375,,,,,,,,
