Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",1.5191550042647128,0.6329041748089803,,2,1474,-3.3765125255876924,,1,1.936442061842003,0.6842052123845983
"(3, 2)",0.7085823851875905,0.2980771670671116,,3,1332,-3.7985233458061054,,3,1.5561597755338972,0.46382436008336725
"(4, 3)",0.04360884109143981,1.3970239806366216,,4,1438,-3.1940254760070443,,5,1.2401353283027758,0.2218885591644547
"(5, 1)",2.799671700676301,0.8970882015207524,,7,1468,-3.3904589137977217,,6,1.7414216700278127,0.640940141481311
"(6, 5)",0.2574773732604899,1.597878981926268,,10,1427,-3.797933886097021,,7,1.6743897148867628,0.10708949613728647
"(7, 3)",2.5347804044208297,0.47103291461234287,,,,,,,,
"(8, 4)",1.10364221673455,0.6395693086365726,,,,,,,,
"(9, 6)",2.8530689435873984,1.5997590521099068,,,,,,,,
"(10, 3)",1.1982757847364192,1.0141362778467826,,,,,,,,
"(2, 10)",2.4265314271040097,1.4473525093015926,,,,,,,,
"(2, 9)",2.542873140763602,1.4257805251331368,,,,,,,,
"(5, 9)",2.8755689993981144,0.9589755035217242,,,,,,,,
"(8, 5)",0.0027593673325972956,0.8041690538755317,,,,,,,,
"(5, 8)",2.771029754273204,1.8699221883733006,,,,,,,,
"(10, 6)",0.5630248207035564,1.9777220512380385,,,,,,,,
"(9, 8)",0.2204199354218327,0.8101973057223191,,,,,,,,
"(8, 9)",0.7744244907489192,1.054212953114165,,,,,,,,
"(6, 2)",0.3187861535962716,1.1064120118984977,,,,,,,,
"(9, 10)",0.1717757901472462,0.8942466431487466,,,,,,,,
"(8, 3)",1.025025552355022,0.3903190431939725,,,,,,,,
"(5, 4)",1.011892517246097,1.7175098049197082,,,,,,,,
"(7, 1)",1.782161647163122,0.7979745061760877,,,,,,,,
"(5, 3)",0.01713806978375454,1.3946269647176022,,,,,,,,
"(4, 2)",0.14689674525884888,0.40642921418906375,,,,,,,,
"(3, 9)",1.0485114230184935,1.7721503228607063,,,,,,,,
"(5, 6)",2.0410253491383923,0.8334834662895381,,,,,,,,
"(8, 2)",2.120322613421769,0.7514000829594232,,,,,,,,
"(1, 9)",0.6919467112165149,1.6480035972856857,,,,,,,,
"(9, 7)",1.6049790442431244,1.4506880633375951,,,,,,,,
"(3, 1)",1.4315234277084468,1.0599266528054592,,,,,,,,
"(1, 7)",1.7939914126519727,0.9812742086969648,,,,,,,,
"(6, 4)",2.9711012416918074,0.38222556180547573,,,,,,,,
"(7, 6)",0.8818391135647629,1.910662533603759,,,,,,,,
"(1, 3)",0.740243523479244,0.03335367654114196,,,,,,,,
"(9, 3)",0.7481456711753731,1.379245200378132,,,,,,,,
