Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",2.011992493814384,0.18828690974202655,,3,1492,-3.9656692953016672,,2,1.1492431032357313,0.9570107462353966
"(3, 2)",1.281390560865832,0.9475059515343516,,6,1495,-3.44267220387863,,6,1.6942489839540877,0.3448886059727253
"(4, 3)",1.096181999415088,0.5451011063144848,,9,1389,-3.1648594896749174,,7,1.140483083389526,0.1400926588775101
"(5, 2)",0.32469327011832627,0.02909720076107969,,11,1352,-3.085303246326557,,9,1.9542716346221525,0.8836421003231902
"(6, 2)",0.4259064238492263,0.38839236732889426,,14,1386,-3.7921137115446872,,10,1.511613267092316,0.48760856952821086
"(7, 5)",1.0994708867989456,1.5573242338741138,,17,1435,-3.1430759918022275,,11,1.2634986853898318,0.5904184284448396
"(8, 6)",2.833869000379986,0.36802262913756456,,20,1428,-3.451387066988782,,12,1.0295575745915302,0.7357258020469993
"(9, 5)",1.7431488587300157,0.4124207796317736,,21,1324,-3.4509789664300956,,13,1.3306910846443585,0.08673738646374363
"(10, 2)",0.37583809401999235,1.8137771312259592,,24,1313,-3.5418806450708016,,14,1.9448398005087195,0.2260827937473544
"(11, 9)",1.608618422809712,0.23023126870849753,,25,1450,-3.9929121788311566,,15,1.397112715203216,0.7186461050625753
"(12, 6)",1.075399258827928,0.7444143692610383,,26,1331,-3.50001598385073,,19,1.8897133558575128,0.8381216374118224
"(13, 2)",0.3223962707601915,0.23484209351754415,,28,1308,-3.077214563869145,,20,1.0724617898882205,0.36259293934805437
"(14, 2)",1.0533598180016006,1.3641207376756377,,29,1422,-3.711378659567374,,23,1.2648941004667176,0.5087388072246707
"(15, 6)",0.6333695482044097,0.04013297668519522,,31,1313,-3.747290445388802,,24,1.9308920458504502,0.9533661781006005
"(16, 11)",2.4217298245479446,1.6891063544755691,,32,1406,-3.8432660898660007,,25,1.3680086262258395,0.6432203411372533
"(17, 7)",2.1277851792210978,0.2717337512574167,,34,1395,-3.0064930462535537,,31,1.0949782369319632,0.985585559113951
"(18, 15)",0.8901109076960017,1.7113187770978544,,35,1355,-3.927740083503118,,32,1.7450066028371833,0.7485333057792221
"(19, 1)",2.3500820170846284,1.1544938969243659,,36,1387,-3.699436913333309,,36,1.749775169269391,0.6482584711121427
"(20, 9)",1.2908441627722855,0.7720084456645357,,39,1308,-3.6761045188161425,,38,1.2438785101669567,0.40358283188626487
"(21, 11)",2.9423584254147346,0.9634831422716723,,40,1437,-3.6861655843022016,,39,1.60909836701489,0.43854166432174124
"(22, 21)",2.3502144736797153,0.7928311763184606,,,,,,,,
"(23, 6)",1.1305758082074495,0.5961411526811093,,,,,,,,
"(24, 19)",1.4567261333382224,1.9280157686416393,,,,,,,,
"(25, 2)",1.4365688231612714,0.8239410571910393,,,,,,,,
"(26, 9)",1.7117108718687182,0.9949281992213221,,,,,,,,
"(27, 20)",0.402729239984865,1.693405076217687,,,,,,,,
"(28, 16)",0.6552225124512706,0.15427395120607978,,,,,,,,
"(29, 27)",0.9887451756888261,0.2038399860164135,,,,,,,,
"(30, 22)",1.5535798829904062,1.948211024813596,,,,,,,,
"(31, 28)",0.5107358410370413,1.359098280740884,,,,,,,,
"(32, 26)",2.71246999381285,0.7289111752728792,,,,,,,,
"(33, 5)",0.49974306521164935,1.9584934472981868,,,,,,,,
"(34, 31)",2.487852533847984,1.0003568470203492,,,,,,,,
"(35, 29)",0.5610177285646082,0.9089372181939701,,,,,,,,
"(36, 6)",1.6441144359164293,0.4375809353502895,,,,,,,,
"(37, 36)",0.4686768344477422,1.1027810830335938,,,,,,,,
"(38, 28)",1.5992504821617772,0.6295612255577425,,,,,,,,
"(39, 12)",0.3145692071802749,1.3383856713927014,,,,,,,,
"(40, 6)",1.891016278829795,0.5066894104024007,,,,,,,,
"(6, 37)",1.531759968553602,0.9995998118948497,,,,,,,,
"(20, 24)",2.2849993550675607,1.1194660110440509,,,,,,,,
"(18, 30)",0.5648738263162897,0.8488078200625588,,,,,,,,
"(35, 22)",2.3666667882910426,0.06818365603849608,,,,,,,,
"(38, 27)",1.90109447110461,0.1854959675602681,,,,,,,,
"(10, 15)",2.1216579402735376,1.95510680815931,,,,,,,,
"(2, 38)",2.489087345907558,0.8424543342385378,,,,,,,,
"(23, 38)",1.4104141939144363,0.046581194989919306,,,,,,,,
"(32, 36)",0.13050797295796246,0.5023795380047573,,,,,,,,
"(22, 2)",1.7026645443924435,0.1896066843337807,,,,,,,,
"(38, 7)",1.4157597260626766,0.010222086768306493,,,,,,,,
"(32, 13)",2.050018659672399,0.6732871978586654,,,,,,,,
"(37, 13)",2.506942378434104,0.44711113114675616,,,,,,,,
"(17, 29)",2.0130146372474442,0.95031938319338,,,,,,,,
"(33, 26)",1.0589302133407457,1.2554093992576858,,,,,,,,
"(1, 29)",0.6572360213924201,1.6825355359137195,,,,,,,,
"(2, 27)",0.6882676497971486,1.9021380313304035,,,,,,,,
"(23, 34)",2.4804583036858414,1.8414644812402141,,,,,,,,
"(25, 23)",2.3501452644962395,1.2674491470992748,,,,,,,,
"(17, 23)",0.45692871584004013,1.4763672001857302,,,,,,,,
"(26, 20)",0.8485582403110723,1.3234973130183805,,,,,,,,
"(14, 18)",1.2136201820107935,1.2675807057936856,,,,,,,,
"(28, 39)",2.515472059582395,1.0382173555604666,,,,,,,,
"(9, 11)",2.6112398237985115,1.1360375532550444,,,,,,,,
"(37, 20)",2.246316839520195,0.755973994313039,,,,,,,,
"(26, 4)",0.327976302792354,1.6524293106458672,,,,,,,,
