Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",0.5569380415863143,0.7426195450154158,,1,1347,-3.0944271948714253,,1,1.6742437218727098,0.9462407334812132
"(3, 2)",1.6685490045211444,0.5793101842607831,,4,1387,-3.6287482456566873,,2,1.2951139531840719,0.5872544482182749
"(4, 1)",1.2897751821399233,1.8515266875296046,,5,1343,-3.9630658714675535,,3,1.550736458975634,0.8803969644099826
"(5, 2)",2.8948887615282883,0.04948960758945686,,6,1417,-3.1849227730770746,,5,1.0877543526382327,0.45984812065223757
"(6, 3)",1.3852335738839554,1.1309803113269115,,7,1488,-3.2049810839675756,,6,1.9088362898384958,0.2958112968254487
"(7, 6)",2.852869954660225,1.2648680994219244,,10,1313,-3.4968751075550526,,8,1.0829265139421398,0.702233840948613
"(8, 1)",0.5606335780701303,1.3802834085151694,,12,1456,-3.971088493989098,,9,1.755070672244746,0.7146957593520608
"(9, 2)",2.555281352827863,0.6347569909303741,,14,1397,-3.627952405751559,,14,1.2584226975555484,0.4032530455530926
"(10, 5)",1.9314655771730969,1.9736490921905598,,17,1454,-3.739452472743685,,16,1.2268657796007836,0.4755993921214865
"(11, 3)",2.584569640616558,1.203048123934097,,22,1305,-3.5463132898329226,,21,1.9738231124960115,0.4841309310033286
"(12, 5)",2.1192055215696595,1.406767598512779,,25,1474,-3.7565679330438195,,22,1.16248119714228,0.9465527938455344
"(13, 5)",1.870197507598803,0.12820860031597947,,26,1345,-3.6122038370754073,,23,1.7818647922346005,0.10505525841544716
"(14, 1)",0.5477339875371416,0.7650627897756359,,27,1340,-3.7791090532958407,,24,1.5402442204665214,0.6344533532803265
"(15, 1)",0.271894619855671,0.4836956630162017,,29,1374,-3.2856454081888313,,25,1.2989622714939877,0.4743932018476795
"(16, 2)",0.1869222262078416,1.7595319774055835,,30,1348,-3.8750053091032064,,30,1.140384303468987,0.82235798619382
"(17, 11)",0.4419576083843072,0.7179935383271399,,,,,,,,
"(18, 17)",0.6874147421354123,0.4706287142311658,,,,,,,,
"(19, 17)",0.7187925269939575,1.6901119882223068,,,,,,,,
"(20, 14)",0.6464468837593789,0.36708589447716466,,,,,,,,
"(21, 19)",1.343485014686038,0.788750490233681,,,,,,,,
"(22, 10)",1.9493736498491665,1.8263077629317512,,,,,,,,
"(23, 13)",2.602986676572123,0.04916666553585869,,,,,,,,
"(24, 15)",2.70958568575119,0.3090972784693953,,,,,,,,
"(25, 10)",0.534785313908701,0.9967459702801331,,,,,,,,
"(26, 7)",2.889480157277887,0.9074005849533127,,,,,,,,
"(27, 19)",1.940827682077964,1.9465253202274486,,,,,,,,
"(28, 9)",0.9213822668776203,1.7877787184561762,,,,,,,,
"(29, 16)",2.303225870380107,1.2952254454281202,,,,,,,,
"(30, 3)",0.7748656571748366,0.06220730613190395,,,,,,,,
"(7, 13)",1.117058524897847,1.400059193666771,,,,,,,,
"(6, 17)",2.072829699554469,1.4459105186887808,,,,,,,,
"(12, 15)",1.7258594622209262,1.3515280358007702,,,,,,,,
"(21, 23)",2.1689653425952407,1.5198971547988565,,,,,,,,
"(30, 27)",0.5005424592603068,1.6220619820816937,,,,,,,,
"(24, 1)",0.015314336508407411,0.25031576497077657,,,,,,,,
"(3, 20)",2.322638007927889,1.2110403543466615,,,,,,,,
"(16, 25)",2.0890540611621997,1.3316364210318763,,,,,,,,
"(13, 7)",1.0825660280427898,0.20252621219992317,,,,,,,,
"(22, 2)",2.6171123683413984,1.5987214056067354,,,,,,,,
"(14, 5)",2.792058594558643,1.8886709474876577,,,,,,,,
"(30, 28)",1.1096321867599996,0.8525667281723615,,,,,,,,
"(28, 13)",2.8076133778883845,0.8430414447570638,,,,,,,,
"(2, 5)",2.513980723216157,1.6224579320664825,,,,,,,,
"(9, 27)",1.3531115266042866,0.5279077841698163,,,,,,,,
"(2, 17)",2.771201452887653,0.047602859027807254,,,,,,,,
"(7, 1)",2.990899431735659,1.8695652248009635,,,,,,,,
"(9, 19)",1.144906821450098,0.8375933785688436,,,,,,,,
"(17, 12)",0.5591221427780355,1.3422179147931816,,,,,,,,
"(16, 15)",0.4733769574189216,1.0799825487056987,,,,,,,,
"(22, 5)",1.016468276130991,0.1089190921556844,,,,,,,,
"(11, 8)",2.909342921181914,1.4642215471005717,,,,,,,,
"(13, 23)",0.6089979593573277,0.4486404746794832,,,,,,,,
"(14, 30)",1.8714306000560992,0.05448071125413323,,,,,,,,
"(15, 13)",0.8748879780599201,0.12500655330915844,,,,,,,,
"(12, 23)",2.6281102228331097,1.598786792038052,,,,,,,,
