Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",2.730767298648164,0.8307680747424493,,2,1313,-3.843790562368727,,2,1.496571693798853,0.6551210639913803
"(3, 2)",1.684202302650669,1.6596079705562055,,3,1383,-3.424106485444013,,3,1.1635434161964802,0.9136907627073889
"(4, 2)",1.7350077447788181,0.019909121614583913,,6,1408,-3.9796887085096566,,7,1.6737334377272737,0.06527041641129139
"(5, 3)",0.5823893186723808,0.7300923155165413,,7,1415,-3.973984404852355,,9,1.318017387845798,0.8349882039584006
"(6, 2)",1.5780667458536255,0.15726007433127975,,9,1322,-3.503676979200579,,12,1.7108798632659448,0.3818147799662388
"(7, 2)",1.5703041821847599,1.3052291526732769,,10,1484,-3.7534465385839053,,13,1.4603553288673248,0.3255456161007044
"(8, 1)",0.26680692073881596,0.5476981971991144,,12,1381,-3.913837667673163,,14,1.5074698605445271,0.9940267712099843
"(9, 1)",2.9458280793801186,1.4053041413195726,,17,1335,-3.476147071968753,,15,1.7896657324598704,0.7811905020763782
"(10, 1)",1.7141868013673234,1.8876028538841816,,20,1300,-3.8637862410970847,,16,1.0927454755233807,0.48553513877958776
"(11, 2)",0.0192266479929305,0.2536342045224955,,22,1386,-3.701568566061873,,17,1.5787585033235025,0.4226283964247812
"(12, 9)",2.3179476036761657,1.7295565908015482,,23,1448,-3.2939242559745576,,21,1.1972349472958685,0.8775289058717961
"(13, 8)",2.9347971415204372,0.11892830320067693,,25,1359,-3.767652269983474,,24,1.808136751813568,0.08681487221489415
"(14, 12)",1.7696100849628515,0.7615410166217789,,26,1470,-3.570684785859499,,26,1.48884603612926,0.708418756913866
"(15, 8)",0.959044908847995,0.8595481223571533,,29,1339,-3.093845153433306,,31,1.9886953333678197,0.789154623705146
"(16, 10)",0.5625231471833547,0.9776990936669285,,31,1327,-3.3913804263046643,,32,1.1829433246757186,0.7991963797161148
"(17, 16)",2.017579901750608,1.952924643872089,,32,1378,-3.073741013397806,,34,1.9630191401242674,0.3222867247398318
"(18, 13)",0.5853221953704151,1.5513823762036567,,34,1440,-3.4761669632169956,,35,1.8009170366086091,0.7966391827460546
"(19, 12)",1.7330636775535777,0.617714725438522,,35,1359,-3.428539608142924,,37,1.4812604965752687,0.22532844187566514
"(20, 11)",1.8067175291388773,0.5396735710016003,,36,1464,-3.4237374429704475,,39,1.8135340641796356,0.3623079504845691
"(21, 12)",2.887269279373143,1.7262404083786356,,40,1304,-3.5863003535907843,,40,1.6028489052411163,0.41744811220437983
"(22, 20)",0.21679579658963033,1.7626143454753798,,,,,,,,
"(23, 7)",1.4999184709758555,1.0214130110872905,,,,,,,,
"(24, 19)",2.2322924378479447,0.6885914619246505,,,,,,,,
"(25, 17)",0.5316802214239764,1.9898346963218356,,,,,,,,
"(26, 1)",1.1642001953535577,0.6318870907354004,,,,,,,,
"(27, 11)",0.188686495364914,0.3654247578531249,,,,,,,,
"(28, 24)",2.1776425913273303,1.7601962426081394,,,,,,,,
"(29, 16)",0.2633036602784603,1.624670796222508,,,,,,,,
"(30, 1)",1.1852751250739026,1.3357788111427025,,,,,,,,
"(31, 23)",2.6205678933621965,1.9168272635559038,,,,,,,,
"(32, 23)",1.4169010102500343,1.8514291544288375,,,,,,,,
"(33, 28)",2.737865800922657,1.4964970066035082,,,,,,,,
"(34, 6)",2.297751353216617,1.7214028190953554,,,,,,,,
"(35, 4)",2.7459718803352975,0.49429348064421497,,,,,,,,
"(36, 31)",0.382209027146719,0.2824931138020632,,,,,,,,
"(37, 1)",0.2206887159918961,1.340123698629872,,,,,,,,
"(38, 21)",0.2109787607076542,1.4292370733095054,,,,,,,,
"(39, 4)",2.606562883041958,0.33410585756454436,,,,,,,,
"(40, 12)",1.9022099380423296,0.791114546209752,,,,,,,,
"(39, 32)",2.991030879217475,1.6264881907283848,,,,,,,,
"(11, 15)",2.259149969597029,0.7833495989078056,,,,,,,,
"(32, 7)",0.38207541576501314,1.1767602188584296,,,,,,,,
"(30, 13)",2.588849995749584,0.38123512080803645,,,,,,,,
"(11, 7)",2.6964712957454537,0.9689978846925007,,,,,,,,
"(4, 37)",0.5262292499552432,0.6559645795292051,,,,,,,,
"(28, 40)",0.9896874974818075,0.7256439017258722,,,,,,,,
"(38, 25)",0.0720396020140478,1.02434731567547,,,,,,,,
"(26, 8)",2.367742644758029,1.7668374672671239,,,,,,,,
"(2, 23)",0.036439578340837664,1.1154951652426128,,,,,,,,
"(9, 6)",1.9381350706990645,1.4335013611274563,,,,,,,,
"(25, 29)",1.7231341442937957,0.4928119381019511,,,,,,,,
"(25, 3)",2.771236072125544,1.98404645716289,,,,,,,,
"(7, 3)",0.40963024290265837,1.3924302122069132,,,,,,,,
"(7, 24)",2.70332428026851,1.4318356938509886,,,,,,,,
"(10, 34)",1.4297652651173114,1.1699653604513567,,,,,,,,
