RGU Nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
3,0.021717291664190452,0.23221363653160987,0.5259667909001374,0.41153619881169357,0.07326547554360496,0.11596638244374513,0.517689024435274,0.057149395945670256,0.06698116747921345,0.6902426235159701,0.017749979416078587,0.5136193434240994,0.9053306054695971,0.8578706817915467,0.7897653091694923,0.09441063573351993,0.15947695554167174,0.9659937165908846,0.794306960235869,0.01962432159359817,0.3425805178331458,0.7410047319777089,0.6000779203005874,0.3259285544896703,0.4653219422031609,0.1131922240812051,0.23663896408409046,0.26804265821256446,0.5331754266018655,0.9028943576219431,0.803576957102041,0.7237834531642556,0.6973976282548122,0.5146931511146069,0.38021077706548667,0.08114103523132865,0.6035999137063348,0.3148778197889067,0.7690309118567137,0.6221470087600309,0.5104296666857506,0.7984774190344567,0.675075399553745,0.4912184771293868,0.19295114803312252,0.24063585413515098,0.8592061559128383,0.18141752073119444,0.2530408755635679,0.9492248750689427,0.9849925507165688,0.29193850385487274,0.6570460989365687,0.46805277640777476,0.08459189451114846,0.6141869795382786,0.4768683716959956,0.43294649081231307,0.2960737459624142,0.5294172822908476,0.03501901471950175,0.4912133097757464,0.2144240952780634,0.42771203960368265,0.08407006081909063,0.9598539343404776,0.4690160603040745,0.3855980211921928,0.3392815589192223,0.16965830124722092,0.48314219535251646,0.21889414262674456,0.12167324801079404,0.8304499493753241,0.4262505573205718,0.5137468824472522,0.22574595533987218,0.06733431810524526,0.4742769851040374,0.5666932836898917,0.684112529546482,0.8936868957573755,0.03541695004833767,0.5292880804151728,0.42947950575524274,0.7488366719192968,0.6882999470552225,0.6857562208870884,0.8610603298300101,0.12889694120095685,0.4360497778114688,0.3845577081995192,0.7860536107407181,0.11848274366822198,0.7208245543341357,0.33213737309259217,0.8384540860377588,0.33002652755689077,0.6957944075212102,0.019728640752596505
8,0.30402063857836503,0.9132196433868686,0.8537829000055511,0.8776164969216487,0.34753594148688793,0.13248822654380454,0.9868731835179771,0.13993516932145078,0.43655109146083093,0.9208786738155621,0.2864941968870023,0.7280170590096594,0.9525085696955474,0.3422632235335731,0.6206219242447784,0.5315469640642994,0.7738400239340497,0.6129187658288945,0.8185610572760106,0.7677669089781332,0.6224283970368745,0.6009851859144578,0.21042855509069158,0.3837249955877956,0.6580127949192054,0.9708925041906148,0.7635209899226452,0.8866851036475164,0.12340194079488298,0.43223370437259423,0.15911343990937443,0.37861319069332666,0.15356475175697493,0.020591445924466156,0.8548607876083005,0.5447606165616475,0.9437826406038679,0.3798213508898515,0.37714283993998976,0.0007199320677335752,0.19294436897899414,0.8444466637486263,0.8526848804356937,0.9262425429480388,0.5090398345787526,0.9381316263634895,0.9680606859330083,0.9129636572879466,0.3346751583029851,0.03932820020759409,0.48890985190761505,0.3327349071948891,0.8391035908743567,0.4127193672209165,0.9869296298811573,0.002626032304623438,0.09441722922680074,0.977510930615093,0.33775145971807097,0.9443407716549109,0.10964492377144963,0.5207021271360348,0.5438006775948225,0.47765539453390493,0.4549045212510373,0.7284906347918034,0.295907307577267,0.048038089487905,0.5120675905398763,0.7476724659352445,0.9407917945292769,0.5082848046262267,0.7528825496770791,0.7212782939579424,0.7985680945020309,0.474429896529847,0.019229030706302885,0.8542031730915541,0.0747121568614455,0.855309030869452,0.33114455823594346,0.5762696494421093,0.11311527639325292,0.5377868145428017,0.9577240478752483,0.9934609140438407,0.5767624886895046,0.8839129748513319,0.17759139206652008,0.9538120455200951,0.16521847130886036,0.5926414277842964,0.05496729153011182,0.6561326957226119,0.05565584825371517,0.3700420778395803,0.6219881116621817,0.2340355454112102,0.4770948155860635,0.29625246727508736
11,0.5161488397856568,0.400375096073877,0.012861174810866127,0.7718519303781817,0.49679605375203606,0.030622799624009267,0.7142687675432801,0.08372531220908219,0.5461878570621534,0.7126008272541143,0.3429289458410666,0.4781188689427456,0.09130974635053235,0.04655568644170549,0.26822953591185617,0.36649916088654955,0.902307634504204,0.24874374528552,0.8285969155712063,0.5282122159820609,0.28703036878080357,0.030111835005429133,0.11459537330639546,0.5352000545459211,0.8361993654439391,0.17089279643215516,0.17782922010889646,0.019898704543230505,0.5717058378034664,0.629618402109277,0.19847425711442224,0.04359652526382529,0.9423979520361626,0.5910341159861735,0.7784042187719113,0.8917043379150494,0.4498839796846952,0.8100508596928638,0.23609307929192047,0.8958072075439661,0.0918534746122257,0.9194233667194327,0.40144072571853695,0.33204825522812087,0.20359536491260266,0.3748193949845642,0.07603887916111185,0.5777796996017286,0.5856745578408447,0.7034905240972603,0.12222286707828012,0.5506497264099369,0.2958417100642948,0.3502392862432805,0.4702945761980917,0.6678318827729162,0.1603357074242251,0.03244220025617195,0.7146221368656764,0.8245909958342533,0.7587151717406715,0.12243557876883482,0.8286274769851196,0.03792777395691882,0.7902508422160885,0.8714370219198573,0.9647903066036448,0.6280745631818959,0.6833865946036859,0.12230302148643313,0.6818285150589222,0.25625086657355434,0.2970466333164288,0.17824740429804842,0.7900394998003732,0.9983290834523606,0.24881530559170806,0.16227076403581886,0.5825156713533601,0.3348485580860904,0.788153480680705,0.40320332558076166,0.17394549254418323,0.5112221103021389,0.04971447216776004,0.28651552916747713,0.3652155223826662,0.30027145629390806,0.681032674582022,0.6414782232576642,0.8823932064692768,0.2423921784741544,0.7511309435326604,0.05451967082643272,0.11686883787134883,0.39618936462467613,0.14574581811469345,0.07228444722958038,0.8755609269677105,0.318971463710349
15,0.10179991040172265,0.15021122525854713,0.9236276254997712,0.014756264604072866,0.24619358751359166,0.26548418481994507,0.8949020186480379,0.2640486179845606,0.659615081603995,0.5669981444687036,0.4868326833583769,0.1425517362562717,0.4865949359553311,0.2592736051553731,0.4751581281770323,0.4358462762050137,0.39502383324331114,0.405145300928491,0.15545411255788877,0.4287545200131061,0.6761717472492763,0.29256669738803787,0.36592991256699603,0.021823209390440357,0.4733283270433095,0.1990983367299295,0.9863816802099435,0.24449951687006244,0.5482973002218937,0.6190948615758369,0.13848722749658415,0.04231151999386695,0.9704902907657389,0.13196615715997995,0.7266335513320927,0.7087905866678909,0.8216471737127686,0.1931649795402176,0.9389866950162403,0.7584473831289197,0.17840308479010503,0.4614572889331726,0.808277781719883,0.22721690010970907,0.38613155840010416,0.9149744653945355,0.357958959777957,0.4322420303017456,0.4304587640795974,0.6342160544027692,0.6930633128258638,0.6648725867398836,0.1148879576165508,0.21736869917785162,0.5373390248877722,0.0002976030478605285,0.43295508356148105,0.22803535673859943,0.250012344138027,0.3496671023852004,0.2349355784928776,0.3805015541345761,0.7121680948851405,0.7773718298663067,0.4636034889020265,0.30043393509481486,0.8831172427214734,0.7785641394440789,0.2804581094885288,0.4300747897414148,0.3153270046289399,0.7688024311912882,0.6671443601562874,0.7417129785520329,0.04287242555667625,0.8478403469114518,0.9523399762270847,0.3226271113854099,0.5789879314038725,0.0033584744629172603,0.3738764769532491,0.3964446538249411,0.5978000052464326,0.2450905391021918,0.6073816019557479,0.9489448030733878,0.7354181401978996,0.5608514106727318,0.8439207107892905,0.9690537473248882,0.7994575253570578,0.6633478319873277,0.9572612931630337,0.8223390582666433,0.7346519918266017,0.21668528830844402,0.8200923341722787,0.11808992515222139,0.7777972559837063,0.16233282180835373
21,0.5082124716220263,0.10843037483243634,0.6935918293007765,0.33778374889261475,0.671754504968022,0.08613995330471835,0.31642991793456143,0.9982816412388675,0.743492875723448,0.8364478685790062,0.7250846581197419,0.9144527511214711,0.29040104797947597,0.38542104513825903,0.5910596612959106,0.48195091478024854,0.3329404979737377,0.32364602564797695,0.6143200495826343,0.5973641248138472,0.7247459812965651,0.2775820460374647,0.48791774239989627,0.7203961440533814,0.5407713925914714,0.8267563391472763,0.9932836211547155,0.8960317262674565,0.32733445459874044,0.9976425093649164,0.2517881529807028,0.02255256776147163,0.7598688411841006,0.02206746549415506,0.019424390481812326,0.23930452904179234,0.7949153286262524,0.08593982300584313,0.3616474525773493,0.6689669250281335,0.5363072650005664,0.8971342755811147,0.35274597399786967,0.616334655162069,0.1593498756333701,0.9708695351983099,0.3444478566531177,0.9310105267716309,0.514138487115956,0.37436953432180053,0.022816265529021162,0.11633740657727432,0.1654282719006348,0.09871031763671245,0.4617029624509391,0.41908398022084503,0.30391184957738815,0.8347257633792458,0.2652590264932313,0.9562997532743056,0.32921782548337464,0.7999049835419811,0.08140811482276922,0.600020089119247,0.4266944221136819,0.26425860904019016,0.7463434230989384,0.4108857297481242,0.9854827661099513,0.6815342564252167,0.1062333565257233,0.7409214287308917,0.27001109454297223,0.5374533206776082,0.8591799509652377,0.6726226283286437,0.11574866780298942,0.22632994012508634,0.38168410743072123,0.3735479003277158,0.5510063454256424,0.4380574717794137,0.6260443732341507,0.39432434927457805,0.03105835135407864,0.8721615572120383,0.08228547423578014,0.9784060918006748,0.8185897755198397,0.19325898679171372,0.1896626272686861,0.889360495398842,0.24669196295360352,0.008079920409270192,0.9853254361698838,0.6759081284413584,0.3421991263240368,0.8478817257663396,0.9484712446910362,0.12186309334826739
23,0.681489425698126,0.28828637967460446,0.09178424774161287,0.6510113193499216,0.8824939881604029,0.6692021591489536,0.0215519534151003,0.666592841013706,0.3018856757983267,0.1077460334175514,0.7939739387642059,0.28192162002219034,0.8382439038364954,0.4368717725423018,0.8023225013388218,0.31655598831387555,0.7285549303491433,0.40558745517015204,0.1142859504787812,0.8213045540476703,0.06462141222469542,0.5543300226221758,0.8850920986792465,0.3179701223734207,0.9922287422725591,0.27293007664024893,0.7443377122964158,0.7492209950506299,0.39048519664405656,0.3934841817055891,0.7057623039863167,0.5406508194149003,0.8368008353456569,0.45839477542720897,0.8704239531741105,0.28658675564918656,0.06006563833234213,0.6494770514587221,0.18843270275949708,0.32957405072407453,0.8604386834315682,0.2660878172176293,0.656682898903349,0.33048021320250087,0.2625897581779205,0.49369342436126207,0.330729349816811,0.22006599011386863,0.22374895319342414,0.6589198071226012,0.3178594639264223,0.9475444130230659,0.7422543562736307,0.6866634706022626,0.2756358134345732,0.6370680051930936,0.6960521384461653,0.27146487114359563,0.25117129708284414,0.017071648712079446,0.8057100467930597,0.11828981985394849,0.38312904014035165,0.12308838338964312,0.01940041825113603,0.2109623019286917,0.9416613176393249,0.9593118543468208,0.5723809713501079,0.6486206262373084,0.7126045018120012,0.7701104669044473,0.8364157525134056,0.8008126294484929,0.9502240006004656,0.638046926215995,0.1238935187981226,0.05921793236029804,0.6654881558649499,0.6457397784204834,0.3655581751464031,0.743107675895023,0.8152477605303202,0.5472425927145494,0.5354271090989261,0.42172780120111686,0.026802857110654887,0.8345530573867949,0.26726070639105504,0.5560803220055657,0.3385157909863241,0.9605895502952598,0.6488731439739255,0.521070869151736,0.5005838687492766,0.033968614190437285,0.41829517998536914,0.9091636538610955,0.6356892368603975,0.3590980918884752
33,0.42049291994261595,0.32648391726834847,0.4419502289675852,0.3449593971135848,0.822451325635166,0.010106233537709342,0.5745150731142082,0.17768983468156607,0.5045141086615904,0.15014106518060555,0.7809619592437913,0.9968778491089441,0.988354416014666,0.4560788903393921,0.2802913565761873,0.24847379184323803,0.8297582602146302,0.702313962856673,0.07869934886133834,0.09949519072648338,0.49925098982285154,0.026895534334349658,0.6635251538867377,0.5845165066291245,0.9307536390136537,0.37942762180228196,0.44548974747360515,0.2127100173787697,0.13822840158102434,0.10782333659106924,0.020020532700139593,0.5034751814167933,0.5911163337025238,0.48070199221513266,0.5632888059188041,0.7383048594901473,0.7423824297265962,0.28702317673947475,0.6574161424536608,0.7144764613073936,0.3115461069747524,0.14107531860991873,0.6405458635589921,0.7613475416281543,0.04274922048519547,0.3272175434653759,0.1322603748327532,0.10413519025484685,0.5565305271176325,0.7802309632580288,0.8114492524010722,0.6707000131210413,0.842825093655459,0.8902163921369106,0.1183015866595406,0.8879327076093634,0.3680278172853122,0.21772144079834932,0.22910024582091104,0.0809994570428002,0.2660431708662324,0.8952372938904546,0.8499773099315753,0.9925153566554651,0.24439585780227824,0.1939824214447159,0.3634540090084293,0.43976838224798265,0.5532830194518978,0.5743148503025775,0.2854368801996553,0.3150760806252888,0.5695295346638828,0.1579635782740485,0.8723267554230334,0.03333072238897361,0.891345909919562,0.8618740187395072,0.8705528303970863,0.5655468286438744,0.17763547457799478,0.12096976758699851,0.12806953629072337,0.5238850613424821,0.8664910447526358,0.8294743704027732,0.8202630030050495,0.8495617401499349,0.04055840760333418,0.03911472245326719,0.8068638616222031,0.3566602654828869,0.11871253148037031,0.9692751029581476,0.9522281564732807,0.973882384631614,0.10495723804880508,0.059061954959361174,0.019233654456240812,0.07648208442854487
34,0.5037832230430193,0.2544884157190228,0.6356448198058429,0.06716671659466567,0.09092259389296464,0.12969681285369117,0.9074693044662908,0.8263501694976363,0.15690260176445658,0.6931057152468781,0.8538073124765581,0.2891355177278001,0.7777925010780006,0.045413513437383535,0.05794951138615756,0.26927844795935263,0.5418284109798777,0.6452821153745286,0.3523244000309014,0.0643341923648112,0.3293094207417573,0.8174406871257803,0.22157663227948654,0.5971716383922362,0.25059705240498475,0.4802259345637032,0.9595677043882878,0.2555916459916354,0.10781028219071798,0.012154182412043357,0.5917054839414057,0.011165722546609524,0.4168492770788501,0.4900413201813053,0.9948163928536351,0.6686236836034735,0.2859730881860778,0.4795512623247381,0.49385773384071063,0.916033886684225,0.6589513675584693,0.9829724422692728,0.9840422147652281,0.9144005564905734,0.38769528625179595,0.9208969501141974,0.44839248311451674,0.26119783586429957,0.36614041988908075,0.7085556302750415,0.44768562034353554,0.37829105840773314,0.4779706349215208,0.5559289664762087,0.6058853705226269,0.6382593891565657,0.8372666817533926,0.6108014553401967,0.010533650431011843,0.89693966382934,0.34823925275693723,0.29191346254591577,0.3160788242796706,0.7204739399227127,0.7868381964533921,0.2549015779322614,0.6460038969484748,0.10905325568976021,0.7073647459779134,0.2388913947611847,0.9044308114977085,0.1980795423528532,0.7151172030392562,0.12244849458094009,0.7164459344455015,0.8133703365875918,0.17823426678739862,0.9324131429951001,0.8206538977872472,0.1731263251568741,0.22347043719317783,0.2861645812998318,0.14440320070898127,0.4473048696011447,0.9517001912802108,0.38175737841467106,0.09804803460849687,0.9898352833119889,0.003982552073662937,0.7301036078491653,0.8001383900475733,0.7690996289341114,0.9071466517699226,0.5288190230929486,0.17013764550367028,0.6612436878120759,0.60367508208594,0.20386217653014915,0.05199380946618526,0.7957939204822798
38,0.2563711665356754,0.28918969588591026,0.7335356272787695,0.14464395005383512,0.05587130164458154,0.39120729311518176,0.06814053488339111,0.05585591219769093,0.8794714285767035,0.5827134731423406,0.14934400840216266,0.055623163539839315,0.5482694724446215,0.7098228902941144,0.7346721601622569,0.20181416758730164,0.9318879821764797,0.3838371259457597,0.7109314664293104,0.36963627614651495,0.6076628929087448,0.052239854893404214,0.3592645455579071,0.03660437824753282,0.12590932133286337,0.9102829559383411,0.18091713611389204,0.34705613940377456,0.8964440360951462,0.4025687215152094,0.5025206905211052,0.4626186041929361,0.1300934875160774,0.20485839459555932,0.4788677103264073,0.33595177416707733,0.9795127695017046,0.44520509125366337,0.1407806076019612,0.07475006237499182,0.7896717609930229,0.21272578418080523,0.7941476097081449,0.909562366355614,0.9382129773707895,0.860995825596183,0.9897580122318317,0.7976245987481422,0.47569405484745375,0.02899344326022768,0.7499083669960195,0.35380944443326245,0.7577154820835008,0.5445133110707393,0.8145842282012253,0.7558989605405215,0.8740678151912207,0.22168268980716488,0.8953831823850116,0.2720477738442344,0.1954736158212289,0.7690098560209081,0.821110935339598,0.9562346113788367,0.028486433350335627,0.36805097360303063,0.5536059698566197,0.7462759214779364,0.577369694250476,0.8576455741645113,0.30485556869050523,0.7394923350777072,0.25313060728910763,0.06989832206727631,0.22734586149260116,0.5270250983085379,0.17804735838909191,0.08832177108416728,0.8628074963370675,0.9158645980121265,0.12356598836201782,0.3917352908873676,0.2686586698470784,0.8124268074852015,0.24857688662652688,0.4368605419414323,0.30178944191782375,0.47656250285290624,0.5811426008099332,0.9909269047024271,0.15102243784963454,0.2798427830180277,0.0578462230802963,0.8269833447655551,0.5184783285819561,0.8566528178818579,0.9560365309255615,0.5016344459350439,0.9094540946069645,0.7078802896582034
41,0.8449873087371701,0.6821306603095594,0.7348440541596752,0.8532543218452439,0.06656914011774395,0.5277792399122326,0.48987237973461395,0.33229416674111545,0.6129791265707885,0.767434534527483,0.6042502070464284,0.1529789449809813,0.802960917211799,0.1782909850534513,0.31624787610966854,0.4902407414566995,0.7458659984563162,0.955473795416308,0.219187428469784,0.5801092521899921,0.12399598138038392,0.8897397415511966,0.14723568377330587,0.020877155479068654,0.5085102674436213,0.5479495120863773,0.4303152058883951,0.3494392765948626,0.8203914278789431,0.2426000724917533,0.6247369640852781,0.6420362066942931,0.9425706240502949,0.05608475704372573,0.330324413015461,0.6414144556735497,0.03142162092242551,0.6160718149217038,0.7195626311646165,0.9481012379606487,0.8529705552748649,0.3842716016664235,0.8588843484735328,0.7045282648912738,0.17745046669576248,0.7788185402288914,0.3430983940905161,0.5224576282615363,0.49435847114194253,0.4725842648926738,0.19469493093641288,0.19630512021195345,0.26970703212171554,0.7633245926653714,0.9583488237476901,0.46837886004998464,0.792555128688899,0.2985184821456024,0.653535867105764,0.6762778199530395,0.253327033131431,0.22428679579817823,0.6434147340809404,0.9654233241548652,0.34868511021455084,0.6236150152488157,0.7235584908614549,0.5632143744618737,0.9172819910241687,0.6544401857990569,0.10910657620511555,0.19346112562847373,0.46703092573948835,0.5807513647816414,0.8283136830716437,0.3754087483048735,0.5607771200815,0.5428310390697378,0.16431538210082464,0.8328258708563807,0.6320365393964464,0.47071186087538786,0.27114287126453307,0.32102146301927914,0.9782905775271465,0.8406575286763189,0.8256280769208786,0.8806166024556311,0.6884148086189397,0.40421849726047177,0.731657003472957,0.43579268899537615,0.7179955931113229,0.13126768637703545,0.8063710538385848,0.8348994972419458,0.9393107558450801,0.9075962040308682,0.29250154107249526,0.7969754856286191
