Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(2, 1)",2.771029754273204,1.4265157282489043,,1,1348,-3.6009473694002967,,3,1.0572585967157488,0.337297505748699
"(3, 2)",0.9820494399722935,1.2250356083306237,,2,1460,-3.886075161430353,,4,1.0027452064082378,0.7936545277586561
"(4, 3)",2.9665830768570576,1.8820019504852037,,4,1329,-3.349503807672831,,6,1.1951595215969864,0.39898725308804384
"(5, 1)",0.5630248207035564,1.9833534339803927,,5,1361,-3.366404798906382,,7,1.3416751841183405,0.5940538823877074
"(6, 5)",2.4697560541080947,1.4473525093015926,,6,1342,-3.416741733144769,,8,1.9281134210145736,0.7374669827902269
"(7, 3)",0.47177846125213374,1.6176876180693398,,9,1408,-3.6803417830461305,,13,1.8897282885095474,0.5013572044171262
"(8, 4)",1.2152959585834786,0.3057300462913457,,10,1340,-3.785273952208812,,15,1.4805010166461465,0.6907757712066994
"(9, 6)",0.2204199354218327,1.4257805251331368,,14,1351,-3.9409580823095944,,16,1.4547598185825814,0.6973134823588011
"(10, 3)",2.574116793594052,1.6952487605090678,,18,1309,-3.3757000414797114,,17,1.6669930438538807,0.00571268992791818
"(11, 10)",2.486394212929567,0.8024514959852629,,20,1496,-3.706774204473923,,19,1.8587549024598542,0.03906553325581441
"(12, 1)",0.4193678956281488,1.1065000795870819,,,,,,,,
"(13, 4)",1.5813194296712476,0.9589755035217242,,,,,,,,
"(14, 5)",0.7744244907489192,1.917045999598743,,,,,,,,
"(15, 8)",1.4753271000565085,0.6345556805534314,,,,,,,,
"(16, 7)",1.6596180178477464,0.8041690538755317,,,,,,,,
"(17, 3)",0.3187861535962716,0.0018395782217315304,,,,,,,,
"(18, 1)",2.5931266893033973,0.8403690693862609,,,,,,,,
"(19, 1)",0.8360889571029361,1.2628722122645801,,,,,,,,
"(20, 1)",1.3413699647231199,1.8699221883733006,,,,,,,,
"(5, 8)",0.9483640478568586,1.0699860294954162,,,,,,,,
"(12, 10)",1.5898899792081886,0.08598512980922735,,,,,,,,
"(10, 1)",0.06036785373768261,1.6662746523662235,,,,,,,,
"(20, 12)",2.188735872383174,1.195994275101315,,,,,,,,
"(10, 14)",1.4753516388254,1.1260764407127435,,,,,,,,
"(12, 13)",2.0171604552338365,1.1052268582230602,,,,,,,,
